Source,Company,Job ID,Title,Location,URL,Score,First Seen,Last Seen
greenhouse,Beacon Biosignals,4088173009,Senior Product Designer,"Boston, MA - Remote",https://job-boards.greenhouse.io/beaconbiosignals/jobs/4088173009,13,2025-12-29T11:16:40+00:00,2025-12-29T11:16:40+00:00
workday,Sanofi,/job/Framingham-MA/Process-Engineer-IV_R2836856,Process Engineer IV,"Framingham, MA",https://sanofi.wd3.myworkdayjobs.com/job/Framingham-MA/Process-Engineer-IV_R2836856,13,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,NVIDIA,/job/Singapore-Singapore-Suntec-Tower/Research-Scientist--ML-Systems---PhD-New-College-Grad-2026_JR2010435,"Research Scientist, ML Systems - PhD New College Grad 2026",2 Locations,https://nvidia.wd5.myworkdayjobs.com/job/Singapore-Singapore-Suntec-Tower/Research-Scientist--ML-Systems---PhD-New-College-Grad-2026_JR2010435,13,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Switzerland-Zurich/Research-Scientist--ML-Systems---PhD-New-College-Grad-2026_JR2010455,"Research Scientist, ML Systems - PhD New College Grad 2026",2 Locations,https://nvidia.wd5.myworkdayjobs.com/job/Switzerland-Zurich/Research-Scientist--ML-Systems---PhD-New-College-Grad-2026_JR2010455,13,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,Sanofi,/job/Toronto-ON/Data-and-AI-Workflow-Engineer-Catalyst_R2837100,Data and AI Workflow Engineer Catalyst,"Toronto, ON",https://sanofi.wd3.myworkdayjobs.com/job/Toronto-ON/Data-and-AI-Workflow-Engineer-Catalyst_R2837100,12,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
greenhouse,Flagship Pioneering,8351787002,"Vice President, Data Platform (Pioneering Intelligence)","Cambridge, MA USA",https://boards.greenhouse.io/flagshippioneeringinc/jobs/8351787002?gh_jid=8351787002,12,2025-12-29T11:14:10+00:00,2025-12-29T11:14:10+00:00
lever,Deep Genomics,faee24eb-d389-4579-ad78-c30af306f438,"Senior Research Associate, Platform Technology","Cambridge, MA",https://jobs.lever.co/deepgenomics/faee24eb-d389-4579-ad78-c30af306f438,10,2025-12-29T11:17:15+00:00,2025-12-29T11:17:15+00:00
workday,Labcorp,/job/Boston-MA/Senior-Clinical-Laboratory-Technologist---Blood-Bank_2542208,Senior Clinical Laboratory Technologist - Blood Bank,Boston MA,https://labcorp.wd1.myworkdayjobs.com/job/Boston-MA/Senior-Clinical-Laboratory-Technologist---Blood-Bank_2542208,10,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Boston-MA/Hospital-Medical-Assistant-Phlebotomist_2518559,Hospital Medical Assistant/Phlebotomist,Boston MA,https://labcorp.wd1.myworkdayjobs.com/job/Boston-MA/Hospital-Medical-Assistant-Phlebotomist_2518559,10,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Sanofi,/job/Marcy-lEtoile/stage-6-mois---projets-d-amlioration-continue-supply-chain_R2827975,stage 6 mois – projets d’amélioration continue supply chain,Marcy-l'Etoile,https://sanofi.wd3.myworkdayjobs.com/job/Marcy-lEtoile/stage-6-mois---projets-d-amlioration-continue-supply-chain_R2827975,10,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Framingham-MA/Head-of-SMS-Drug-Substance_R2834501-1,Head of SMS Drug Substance,"Framingham, MA",https://sanofi.wd3.myworkdayjobs.com/job/Framingham-MA/Head-of-SMS-Drug-Substance_R2834501-1,10,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Paris/Accelerator-Data-Engineer--Paris-_R2798638-1,Accelerator Data & AI Engineer (Paris),Paris,https://sanofi.wd3.myworkdayjobs.com/job/Paris/Accelerator-Data-Engineer--Paris-_R2798638-1,10,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Paris/Accelerator-Data---AI-Engineer--Paris-_R2829583,Accelerator Data & AI Engineer (Paris),Paris,https://sanofi.wd3.myworkdayjobs.com/job/Paris/Accelerator-Data---AI-Engineer--Paris-_R2829583,10,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Framingham-MA/Sr-Manufacturing-Technician_R2836046,Sr. Manufacturing Technician,"Framingham, MA",https://sanofi.wd3.myworkdayjobs.com/job/Framingham-MA/Sr-Manufacturing-Technician_R2836046,10,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Cambridge-MA/Patient-Support-Services-Business-Process-Analyst_R2836533,Patient Support Services Business Process Analyst,"Cambridge, MA",https://sanofi.wd3.myworkdayjobs.com/job/Cambridge-MA/Patient-Support-Services-Business-Process-Analyst_R2836533,10,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Marcy-lEtoile/stage-6-mois---machine-learning-ARNm_R2832304,stage 6 mois – machine learning ARNm,Marcy-l'Etoile,https://sanofi.wd3.myworkdayjobs.com/job/Marcy-lEtoile/stage-6-mois---machine-learning-ARNm_R2832304,10,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,NVIDIA,/job/Israel-Tel-Aviv/Senior-Software-Engineer--AI-Platform_JR2004390,"Senior Software Engineer, AI Platform","Israel, Tel Aviv",https://nvidia.wd5.myworkdayjobs.com/job/Israel-Tel-Aviv/Senior-Software-Engineer--AI-Platform_JR2004390,10,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
greenhouse,Flagship Pioneering,8351861002,"Research Associate, LNP Formulations","Cambridge, MA USA",https://boards.greenhouse.io/flagshippioneeringinc/jobs/8351861002?gh_jid=8351861002,10,2025-12-29T11:14:10+00:00,2025-12-29T11:14:10+00:00
greenhouse,Edison Scientific,4984032007,Forward Deployed Software Engineer,"San Francisco, CA",https://job-boards.greenhouse.io/edisonscientific/jobs/4984032007,9,2025-12-29T11:17:20+00:00,2025-12-29T11:17:20+00:00
greenhouse,Edison Scientific,4824588007,Frontend Software Engineer,"San Francisco, CA",https://job-boards.greenhouse.io/edisonscientific/jobs/4824588007,9,2025-12-29T11:17:20+00:00,2025-12-29T11:17:20+00:00
greenhouse,Owkin,4743507101,Forward Deployed Engineer,Germany - Remote,https://www.owkin.com/careers?gh_jid=4743507101#current-opportunities,9,2025-12-29T11:17:15+00:00,2025-12-29T11:17:15+00:00
workday,Sanofi,/job/Frankfurt-am-Main/Product-Lead-NLP--all-genders----befristet-bis-31122027_R2829327-1,Product Lead NLP (all genders) - befristet bis 31.12.2027,Frankfurt am Main,https://sanofi.wd3.myworkdayjobs.com/job/Frankfurt-am-Main/Product-Lead-NLP--all-genders----befristet-bis-31122027_R2829327-1,9,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,NVIDIA,/job/US-CA-Santa-Clara/Senior-Engineer---Deep-Learning-Compiler-Verification-and-Infrastructure_JR2010484,Senior Engineer - Deep Learning Compiler Verification and Infrastructure,5 Locations,https://nvidia.wd5.myworkdayjobs.com/job/US-CA-Santa-Clara/Senior-Engineer---Deep-Learning-Compiler-Verification-and-Infrastructure_JR2010484,8,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/US-CA-Santa-Clara/Senior-High-Performance-AI-Engineer_JR2006964,Senior High Performance AI Engineer,6 Locations,https://nvidia.wd5.myworkdayjobs.com/job/US-CA-Santa-Clara/Senior-High-Performance-AI-Engineer_JR2006964,8,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
greenhouse,Edison Scientific,4922672007,Backend Engineer,"San Francisco, CA",https://job-boards.greenhouse.io/edisonscientific/jobs/4922672007,7,2025-12-29T11:17:20+00:00,2025-12-29T11:17:20+00:00
workday,Sanofi,/job/Budapest/Data-Roadmap---Translation-Lead---Medical-and-Scientific-Domain_R2815142,Data Roadmap & Translation Lead - Medical and Scientific Domain,Budapest,https://sanofi.wd3.myworkdayjobs.com/job/Budapest/Data-Roadmap---Translation-Lead---Medical-and-Scientific-Domain_R2815142,7,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
greenhouse,Calico Labs,8352969002,"Drug Discovery, Project Team Leader","South San Francisco, CA",https://www.calicolabs.com/careers/?gh_jid=8352969002,7,2025-12-29T11:15:26+00:00,2025-12-29T11:15:26+00:00
workday,NVIDIA,/job/US-CA-Remote/Senior-Systems-Software-Engineer--Base-OS---NPI_JR2010491-1,"Senior Systems Software Engineer, Base OS - NPI","US, CA, Remote",https://nvidia.wd5.myworkdayjobs.com/job/US-CA-Remote/Senior-Systems-Software-Engineer--Base-OS---NPI_JR2010491-1,6,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,Labcorp,/job/Saitama-Japan/Medical-Technologist-III---Anatomical-Pathology-and-Histology--APH-_2542265-1,Medical Technologist III - Anatomical Pathology and Histology (APH),Saitama Japan,https://labcorp.wd1.myworkdayjobs.com/job/Saitama-Japan/Medical-Technologist-III---Anatomical-Pathology-and-Histology--APH-_2542265-1,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Matawan-NJ/Phlebotomist_2541881,Phlebotomist,Matawan NJ,https://labcorp.wd1.myworkdayjobs.com/job/Matawan-NJ/Phlebotomist_2541881,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Manalapan-NJ/Phlebotomist_2534689,Phlebotomist,Manalapan NJ,https://labcorp.wd1.myworkdayjobs.com/job/Manalapan-NJ/Phlebotomist_2534689,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Singapore/Senior-LCMS-Scientist---BioAnalytical_2542168,Senior LCMS Scientist - BioAnalytical,Singapore,https://labcorp.wd1.myworkdayjobs.com/job/Singapore/Senior-LCMS-Scientist---BioAnalytical_2542168,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Germantown-MD/Phlebotomist_2540195,Phlebotomist,Germantown MD,https://labcorp.wd1.myworkdayjobs.com/job/Germantown-MD/Phlebotomist_2540195,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Germantown-MD/Phlebotomist_2540233,Phlebotomist,Germantown MD,https://labcorp.wd1.myworkdayjobs.com/job/Germantown-MD/Phlebotomist_2540233,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Worcester-MA/Phlebotomist---Hospital-Based---2nd-Shift_2540556,Phlebotomist - Hospital Based - 2nd Shift,Worcester MA,https://labcorp.wd1.myworkdayjobs.com/job/Worcester-MA/Phlebotomist---Hospital-Based---2nd-Shift_2540556,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Springfield-MA/Specimen-Accessioner_2528424,Specimen Accessioner,Springfield MA,https://labcorp.wd1.myworkdayjobs.com/job/Springfield-MA/Specimen-Accessioner_2528424,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Gainesville-FL/Phlebotomy-Site-Coordinator-Lead-Phlebotomist-Gainesville_2539584,Phlebotomy Site Coordinator/Lead Phlebotomist-Gainesville,Gainesville FL,https://labcorp.wd1.myworkdayjobs.com/job/Gainesville-FL/Phlebotomy-Site-Coordinator-Lead-Phlebotomist-Gainesville_2539584,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Orlando-FL/Medical-Courier-Altamonte-Springs-Maitland-Area_2539536,Medical Courier-Altamonte Springs/Maitland Area,Orlando FL,https://labcorp.wd1.myworkdayjobs.com/job/Orlando-FL/Medical-Courier-Altamonte-Springs-Maitland-Area_2539536,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Matthews-NC/Phlebotomist_2534833-1,Phlebotomist,Matthews NC,https://labcorp.wd1.myworkdayjobs.com/job/Matthews-NC/Phlebotomist_2534833-1,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Holyoke-MA/Lab-Assistant---Histology_2538944,Lab Assistant - Histology,Holyoke MA,https://labcorp.wd1.myworkdayjobs.com/job/Holyoke-MA/Lab-Assistant---Histology_2538944,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Holyoke-MA/Specimen-Accessioner---2nd-Shift_2528448,Specimen Accessioner - 2nd Shift,Holyoke MA,https://labcorp.wd1.myworkdayjobs.com/job/Holyoke-MA/Specimen-Accessioner---2nd-Shift_2528448,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Lowell-MA/Histotechnician_2541896,Histotechnician,Lowell MA,https://labcorp.wd1.myworkdayjobs.com/job/Lowell-MA/Histotechnician_2541896,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Madison-Heights-VA/Phlebotomist_2528706-1,Phlebotomist,Madison Heights VA,https://labcorp.wd1.myworkdayjobs.com/job/Madison-Heights-VA/Phlebotomist_2528706-1,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Labcorp,/job/Lynn-MA/Phlebotomist_2528860,Phlebotomist,Lynn MA,https://labcorp.wd1.myworkdayjobs.com/job/Lynn-MA/Phlebotomist_2528860,5,2025-12-29T11:16:38+00:00,2025-12-29T11:16:38+00:00
workday,Sanofi,/job/Frankfurt-am-Main/Solution-Implementation-Lead--all-genders----befristet-bis-zum-31032028_R2832504-1,Solution Implementation Lead (all genders) - befristet bis zum 31.03.2028,Frankfurt am Main,https://sanofi.wd3.myworkdayjobs.com/job/Frankfurt-am-Main/Solution-Implementation-Lead--all-genders----befristet-bis-zum-31032028_R2832504-1,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Morristown-NJ/Digital-Product-Line-Owner--Direct-to-Patient-Consumer-Adv-Analytics---AI_R2837338,"Digital Product Line Owner, Direct-to-Patient/Consumer Adv. Analytics & AI",2 Locations,https://sanofi.wd3.myworkdayjobs.com/job/Morristown-NJ/Digital-Product-Line-Owner--Direct-to-Patient-Consumer-Adv-Analytics---AI_R2837338,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Marcy-lEtoile/Coordinateur-de-production---Pharmacien-de-Permanences-Pharmaceutiques---CDD---rythme-nuit_R2836447,Coordinateur de production - Pharmacien de Permanences Pharmaceutiques - CDD - rythme nuit,Marcy-l'Etoile,https://sanofi.wd3.myworkdayjobs.com/job/Marcy-lEtoile/Coordinateur-de-production---Pharmacien-de-Permanences-Pharmaceutiques---CDD---rythme-nuit_R2836447,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Taipei/Chief-Financial-Officer--Hong-Kong---Taiwan_R2832989-1,"Chief Financial Officer, Hong Kong & Taiwan",Taipei,https://sanofi.wd3.myworkdayjobs.com/job/Taipei/Chief-Financial-Officer--Hong-Kong---Taiwan_R2832989-1,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Swiftwater-PA/Scientist---Mass-Spectrometry_R2834575-1,Scientist - Mass Spectrometry,"Swiftwater, PA",https://sanofi.wd3.myworkdayjobs.com/job/Swiftwater-PA/Scientist---Mass-Spectrometry_R2834575-1,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Tokyo/Medical-Science-Liaison_R2834399,Medical Science Liaison,Tokyo,https://sanofi.wd3.myworkdayjobs.com/job/Tokyo/Medical-Science-Liaison_R2834399,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Marcy-lEtoile/stage-6-mois---modlisation-des-procds_R2836778,stage 6 mois - modélisation des procédés,Marcy-l'Etoile,https://sanofi.wd3.myworkdayjobs.com/job/Marcy-lEtoile/stage-6-mois---modlisation-des-procds_R2836778,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/Gentilly/affaires-rglementaires-marchs-cl_R2827245,stage 6 mois - affaires règlementaires marchés clé,Gentilly,https://sanofi.wd3.myworkdayjobs.com/job/Gentilly/affaires-rglementaires-marchs-cl_R2827245,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
workday,Sanofi,/job/So-Paulo/Regulatory-Affairs-Analyst_R2834856,Regulatory Affairs Analyst,São Paulo,https://sanofi.wd3.myworkdayjobs.com/job/So-Paulo/Regulatory-Affairs-Analyst_R2834856,5,2025-12-29T11:16:13+00:00,2025-12-29T11:16:13+00:00
smartrecruiters,Lawrence Livermore National Laboratory,3743990010844778,Firing Systems Design and Testing Engineer,"Livermore, us",https://api.smartrecruiters.com/v1/companies/LLNL/postings/3743990010844778,5,2025-12-29T11:15:26+00:00,2025-12-29T11:15:26+00:00
smartrecruiters,Lawrence Livermore National Laboratory,3743990010833751,Maintenance Mechanic Shop Supervisor,"Livermore, us",https://api.smartrecruiters.com/v1/companies/LLNL/postings/3743990010833751,5,2025-12-29T11:15:26+00:00,2025-12-29T11:15:26+00:00
workday,NVIDIA,/job/Israel-Tel-Hai/Senior-Software-Engineer--NSV_JR2010512-1,"Senior Software Engineer, NSV","Israel, Tel Hai",https://nvidia.wd5.myworkdayjobs.com/job/Israel-Tel-Hai/Senior-Software-Engineer--NSV_JR2010512-1,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/US-CA-Santa-Clara/Senior-Software-Engineer---NVLINK-NOS_JR2009714,Senior Software Engineer - NVLINK NOS,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/job/US-CA-Santa-Clara/Senior-Software-Engineer---NVLINK-NOS_JR2009714,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Yokneam/Senior-Software-Engineer--DOCA_JR2000097,"Senior Software Engineer, DOCA",2 Locations,https://nvidia.wd5.myworkdayjobs.com/job/Israel-Yokneam/Senior-Software-Engineer--DOCA_JR2000097,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Yokneam/Software-Engineer--DOCA_JR2005910,"Software Engineer, DOCA",2 Locations,https://nvidia.wd5.myworkdayjobs.com/job/Israel-Yokneam/Software-Engineer--DOCA_JR2005910,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/China-Beijing/Deep-Learning-Performance-Architect---Perf-Tools_JR2003400,Deep Learning Performance Architect - Perf Tools,2 Locations,https://nvidia.wd5.myworkdayjobs.com/job/China-Beijing/Deep-Learning-Performance-Architect---Perf-Tools_JR2003400,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Yokneam/High-Speed-Optical-Transceiver-Design-Engineer_JR2000089,High Speed Optical Transceiver Design Engineer,"Israel, Yokneam",https://nvidia.wd5.myworkdayjobs.com/job/Israel-Yokneam/High-Speed-Optical-Transceiver-Design-Engineer_JR2000089,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Tel-Aviv/Senior-Chip-Design-RTL-Design-Engineer_JR2005653,Senior Chip Design RTL Design Engineer,"Israel, Tel Aviv",https://nvidia.wd5.myworkdayjobs.com/job/Israel-Tel-Aviv/Senior-Chip-Design-RTL-Design-Engineer_JR2005653,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Tel-Aviv/Senior-Chip-Design-Verification-Engineer_JR2005651,Senior Chip Design Verification Engineer,"Israel, Tel Aviv",https://nvidia.wd5.myworkdayjobs.com/job/Israel-Tel-Aviv/Senior-Chip-Design-Verification-Engineer_JR2005651,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/US-CA-Santa-Clara/Senior-Software-Engineer---GPU-Platforms_JR2010575,Senior Software Engineer - GPU Platforms,5 Locations,https://nvidia.wd5.myworkdayjobs.com/job/US-CA-Santa-Clara/Senior-Software-Engineer---GPU-Platforms_JR2010575,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/US-CA-Santa-Clara/Senior-ASIC-Design-Engineer---Hardware_JR2009403,Senior ASIC Design Engineer - Hardware,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/job/US-CA-Santa-Clara/Senior-ASIC-Design-Engineer---Hardware_JR2009403,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/US-CA-Santa-Clara/Senior-ASIC-Design-Engineer--Memory-Controller_JR2010019-1,"Senior ASIC Design Engineer, Memory Controller","US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/job/US-CA-Santa-Clara/Senior-ASIC-Design-Engineer--Memory-Controller_JR2010019-1,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Yokneam/Senior-High-Speed-Optical-Transceiver-Design-Engineer_JR2010506-1,Senior High Speed Optical Transceiver Design Engineer,"Israel, Yokneam",https://nvidia.wd5.myworkdayjobs.com/job/Israel-Yokneam/Senior-High-Speed-Optical-Transceiver-Design-Engineer_JR2010506-1,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Yokneam/Senior-Mechanical-Hardware-Design-Engineer--IC-Product_JR2001225,"Senior Mechanical Hardware Design Engineer, IC Product","Israel, Yokneam",https://nvidia.wd5.myworkdayjobs.com/job/Israel-Yokneam/Senior-Mechanical-Hardware-Design-Engineer--IC-Product_JR2001225,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/China-Shanghai/Physical-Design-Engineer_JR2010432,Physical Design Engineer,2 Locations,https://nvidia.wd5.myworkdayjobs.com/job/China-Shanghai/Physical-Design-Engineer_JR2010432,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/US-CA-Santa-Clara/Senior-System-Software-Engineer---Software-Development-Kit_JR2010588,Senior System Software Engineer - Software Development Kit,"US, CA, Santa Clara",https://nvidia.wd5.myworkdayjobs.com/job/US-CA-Santa-Clara/Senior-System-Software-Engineer---Software-Development-Kit_JR2010588,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Taiwan-Hsinchu/Physical-Design-Engineer_JR2010443,Physical Design Engineer,"Taiwan, Hsinchu",https://nvidia.wd5.myworkdayjobs.com/job/Taiwan-Hsinchu/Physical-Design-Engineer_JR2010443,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/US-TX-Austin/ASIC-Design-Verification-Engineer---New-College-Grad-2026_JR2010391,ASIC Design Verification Engineer - New College Grad 2026,"US, TX, Austin",https://nvidia.wd5.myworkdayjobs.com/job/US-TX-Austin/ASIC-Design-Verification-Engineer---New-College-Grad-2026_JR2010391,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Taiwan-Hsinchu/Senior-Mixed-Signal-Design-Engineer_JR2010143-1,Senior Mixed Signal Design Engineer,2 Locations,https://nvidia.wd5.myworkdayjobs.com/job/Taiwan-Hsinchu/Senior-Mixed-Signal-Design-Engineer_JR2010143-1,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Yokneam/Senior-Software-Engineer---ICPE_JR2010052,Senior Software Engineer - ICPE,"Israel, Yokneam",https://nvidia.wd5.myworkdayjobs.com/job/Israel-Yokneam/Senior-Software-Engineer---ICPE_JR2010052,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Israel-Yokneam/VLSI-Full-Stack-Software-Engineer_JR2009522,VLSI Full Stack Software Engineer,2 Locations,https://nvidia.wd5.myworkdayjobs.com/job/Israel-Yokneam/VLSI-Full-Stack-Software-Engineer_JR2009522,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
workday,NVIDIA,/job/Korea-Seoul/Solutions-Architect--Post-Training_JR2010147,"Solutions Architect, Post-Training","Korea, Seoul",https://nvidia.wd5.myworkdayjobs.com/job/Korea-Seoul/Solutions-Architect--Post-Training_JR2010147,5,2025-12-29T11:15:18+00:00,2025-12-29T11:15:18+00:00
